comments,sosmed,label
"['ganjar', 'mahfud']",X,3
"['goyah', 'ganjar', 'mahfud', 'beliau', 'dua', 'harap', 'pimpin', 'bangsa', 'indonesia']",X,3
"['mahfud', 'blakblakan', 'rektor', 'tekan', 'puji', 'jokowi', 'polda', 'jateng', 'aku', 'perintah', 'aksi']",X,3
"['definisi', 'buka', 'satu', 'prof', 'mahfud', 'ahok', 'confess']",X,3
"['lari', 'pagi', 'sehat', 'jiwa', 'raga', 'joget', 'gemoy', 'hibur', 'ayok', 'pilih', 'ganjar', 'mahfud', 'sssssaja', 'jadi', 'indonesia', 'unggul', 'negeri']",X,3
"['selamat', 'pagi', 'temans', 'semangat', 'optimis', 'ganjarmahfud', 'dekat', 'menang', 'sebaikbaiknya', 'manusia', 'bawa', 'gembira', 'sama', 'lintidakungan']",X,3
"['kms', 'kariyasa', 'senayan', 'periode', '2', 'ganjar', 'mahfud', '95', 'caletidaku', 'calegmu']",X,3
"['mahfud', 'gibran', 'hukum', 'moral', 'kucil', 'sosial', 'bentuk', 'cibir']",X,2
"['mahfud', 'politik', 'dinasti', 'sah', 'jalan', 'larang', 'politik', 'dinasti', 'rekayasa', 'ubah', 'atur', 'hitidak', 'putus']",X,3
"['mahfud', 'tuju', 'koruptor', 'hukum', 'mati']",X,3
"['tutorial', 'ngssssajarin', 'haters', 'nabbsky', 'rizky', 'mahfud', 'main', 'valorant', 'dek', 'tenang', 'baekan', 'love', 'hate', 'relationship']",X,0
"['reforma', 'agraria', 'kategori', 'dasar', 'selesai']",X,0
"['prof', 'mahfud', 'solo', 'version']",X,3
"['dagang', 'warga', 'palembang', 'ganjar', 'mahfud', 'stabil', 'harga', 'sembako']",X,3
"['ganjar', 'mahfud', 'kuasa', 'rakyat', 'indonesia', 'pesta', 'rakyat', 'ganjarmahfud', 'klaten']",X,3
['mahfud'],X,3
"['untidakap', 'alas', 'korupsi', 'mahfud', 'tuju', 'koruptor', 'hukum', 'mati']",X,3
"['ganjar', 'mahfud', 'indonesia', 'tgl', '14', 'februari', 'pilih', 'pimpin', 'beban', 'kelam', 'pilih', 'rekam', 'jejak']",X,3
"['tengah', 'megah', 'pesta', 'rakyat', 'ganjarmahfud', 'klaten', 'ganjar', 'pranowo', 'serta', 'rombong', 'hadir', 'sapa', 'puluh', 'ribu', 'warga', 'klaten', 'malam', 'rabu', '72', 'nasihat', 'jaga', 'rukun', 'ganjar', 'wejang', 'pelssssajar']",X,3
"['menang', '1', 'putar', 'sudang', 'muntidakin', 'menang', 'putar', 'keok', 'ayo', 'gas', 'ganjar', 'mahfud', 'menang', '1', 'putar']",X,3
"['puluh', 'ribu', 'masayaarakat', 'padat', 'lapang', 'merdeka', 'klaten', 'saksi', 'riah', 'acara', 'pesta', 'rakyat', 'ganjarmahfud', 'sempat', 'puluh', 'ribu', 'masayaarakat', 'hadir', 'satu', 'tekad', 'dukung', 'ganjarmahfud', 'pilpres', '2024', 'percaya']",X,3
"['nyiapin', 'mahfud']",X,3
"['prof', 'mahfud', 'mana', 'beliau', 'isi', 'acara', 'tutup', 'beliau', 'nyanyi', 'indonesia', 'pusaka', 'bareng2', 'wkt', 'beliau', 'isi', 'kuliah', 'udayana', 'oktober', 'segitu', 'tulus', 'beliau', 'negeri', 'sehat', 'prof']",X,0
"['prof', 'mahfud', 'rekam', 'live']",X,3
"['mahfud', 'dinasti', 'politik', 'larang', 'melantidakahi', 'konstitusi', 'politik', 'dinasti', 'dinasti', 'keluarga', 'fakta', 'jabat', 'terus', 'jabat', 'bapak', 'ayah', 'saudara', 'ibu', 'dunia', 'mana', 'larang']",X,0
"['sma', 'dewasa', 'bilang', 'nilai', '11100', 'sopan', 'gestur', 'clintidakclinguk', 'gibran', 'prof', 'mahfud']",X,2
"['sebenernya', '3', 'mahfud', '1', 'anj', 'uddah', 'fals', 'typo', 'pas', 'nyanyi', 'denger', 'denger', 'sesi', 'debat', '4']",X,3
"['sayaukurlah', 'surveynya', 'nyungsep', 'jokowi', 'kampanye', 'mahfud', 'bilang']",X,2
"['logical', 'fallacy', 'sebal', 'orang2', 'dukung', 'paslon', 'appeal', 'authority', 'korban', 'laku', 'jadi', 'culi', 'korban', 'maaf', 'jadi', 'salah']",X,0
"['makasih', 'video', 'mbah', 'pilih', 'pak', 'prabski', 'suka', 'ngssssajak', 'ikut', 'ikut', 'suka', 'paslon', 'belah', 'nyindir2', 'sampe', 'pakai', 'bahasa', 'kasar']",X,2
"['slama', 'korupsi', 'msih', 'gila', 'slama', 'pnetidakkan', 'adil', 'hukum', 'ngr', 'lemah', 'sulit', 'brharap', 'kmajuan', 'bidang', 'apa', 'menpora', 'korupsi', 'adem', 'anyem', 'kesjahtraan', 'atlet', 'trabaikan', 'rakyat', 'suruh', 'pilih', 'paslon', '02', 'dendam', 'gagal', 'pildun', 'u20']",X,2
"['benerr', 'nyasarnya', 'tiap2', 'segmen', 'masayaarakat', 'berbedadisesuaikan', 'sesuai', 'butuh', 'masing2', 'ga', 'paslon', 'belah', 'solusi', 'daya', 'wanita', 'jawab', 'pake', 'program', 'makan', 'siang', 'gratis', 'atas', 'depresi', 'jawab', 'makan', 'siang', 'gratis']",X,2
"['just', 'silent', 'reader', 'single', 'fighter', 'rujak', 'pas', 'milu', 'pilih', 'turut', 'pantes', 'karna', 'kyk', 'salah', 'banget', 'dukung', 'paslon']",X,0
"['survei', '52', 'menang', 'sibuk', 'ngurusi', 'paslon', 'gabung', 'panglima', 'bakar', 'menang', 'total', 'boskuu']",X,0
"['beda', 'pilih', 'sikap', 'adil', 'hormat', 'basudara', 'gagal', 'paham', 'tulis', 'kau', 'cari', 'cermin', 'baca', 'postinganmu', 'adil', 'niat', 'saudara', 'dukung', 'paslon']",X,0
"['rugi', 'banget', 'pilih', 'coblos', 'paslon', '01']",X,1
"['benarlebih', 'calon', 'paslon', '02', 'batal', 'hukum']",X,2
"['reason', 'makes', 'convinced', 'pilih', '01', 'satusatunya', 'paslon', 'program', 'lintas', 'sektor', 'tani', 'dagang', 'program', 'base', 'kondisi', 'wilayah', 'sumatera', 'jawa', 'landscape', 'pulau', 'gunung', 'cont']",X,1
"['malam', 'mahasiswa', 'demo', 'istana', 'bakar', 'spanduk', 'salah', 'paslon', 'milu']",X,0
"['milu', 'damai', 'tindak', 'curang', 'paslon', 'paslon', 'pakai', 'fasilitas', 'negara', 'raup', 'suara', 'puja', 'puji', 'nama', 'jilat', 'untung', 'paslon', '02', 'timbul', 'resah', 'masayaarakat']",X,2
"['duluuuu', 'koruptor', 'kabur', 'negerisekaranggggpara', 'koruktor', 'kabur', 'paslon', '02']",X,2
"['mbah', 'mesti', 'rombong', 'paslon']",X,0
"['kekekekekenapa', '01', 'ideal', 'pimpin', 'bangsa', 'indonesia', 'paslon', '01', 'milik', 'komitmen', 'bebas', 'dapat', 'ekspres', 'abah', 'bukti', 'dki', '5', 'imin', '1991', 'rengasdentidaklok']",X,1
"['ush', 'maksain', 'ketemen', 'mu', 'pilih', 'beda', 'wssssajar', 'hak', 'paslonnya', 'beda', 'hak', 'milih', 'paslon', 'mu']",X,0
"['jual', 'paslon', 'sssssaja', 'grace', 'ga', 'komentar', 'aneh2', 'seru', 'moral', 'civitas', 'akademika', 'ga', 'baik2', 'negara', 'guru', 'dosen', 'manusia', 'hak', 'suara', 'lain2', 'kekekekekenapa', 'tuduh', 'partisan']",X,1
"['bahasa', 'layak', 'duga', 'arah', 'paslon']",X,0
"['10', 'februari', '2024', 'perhati', 'dunia', 'jakarta', 'international', 'stadium', 'jis', 'helat', 'akbar', 'performance', 'paslon', 'amin01', 'hadir', 'beramairamai', 'rakyat', 'indonesia']",X,1
"['tau', 'tipikal', 'dukung', 'paslon', 'onoh', 'hina']",X,0
"['bjirrrrr', 'ngritik', 'program', 'dibalesnya', 'suka', 'paslonnya', 'hina', 'program', 'muntidakin', 'butuh', 'gabisa', 'bedain', 'kritik', 'hina', 'khh', 'capresnya', 'suka', 'ngatain', 'paslon', 'bjir']",X,0
"['merinding', 'dipikir2', 'pndukung', '01', '03', 'banyak', 'lempar', 'bukti', 'capai', '02', 'dukung', 'banyak', 'fokus', 'lempar', 'lemah', '2', 'paslon', 'saing', 'sampe', 'ga', 'liat', 'buzz', 'capai', '02', 'muntidakin', 'emang', 'ga', 'merinding']",X,3
"['dukung', 'gini2', 'ga', 'hitung', 'mbak', 'dihighlight', 'cmn', 'berkata2', 'kasar', 'generalisasi', 'admin', 'tau', 'cmn', 'ken', 'jatuhin', 'paslon']",X,0
"['hoaks', 'sebar', 'dukung', 'paslon']",X,2
"['keroyok', 'akunakun', 'afiliasi', 'salah', 'paslon', 'puluh', 'akun', 'tangan', 'membuntidakam', 'sssssaja', 'berangan', 'riil', 'akun', 'minder']",X,2
"['paslon', '2', 'pilih', 'demokrasi', 'sehat']",X,2
"['posting', 'paslon', '02', 'video', 'nyanyi', 'fix', 'sok']",X,2
"['cuman', 'untung', 'diem', 'ssssaja', 'dukung', 'paslon', '02', 'menang', 'bagi', 'jabat', 'gajih', 'ratus', 'juta', 'pilih', 'jalan', 'fight', 'atidakp', 'uang']",X,2
"['iklan', 'partai', 'dukung', 'paslon', 'kampanye', 'maaf', 'serius']",X,0
"['folls', '109', 'repost', 'vt', 'salah', 'paslon', 'folls', '106']",X,0
"['kau', 'perintah', 'aparat', 'turun', 'apk', 'paslon', 'saat', 'kuat', 'agen', 'ubah', 'mahasiswa', 'balas', 'sikap', 'laku']",X,1
"['hahaha', 'pas', 'malam', 'acara', 'pena', '4', 'bicara', 'nilai', 'minus', 'gong', 'bener', 'dukung', 'nilai', 'minus', 'paslon', 'dukung']",X,0
"['orasi', 'mahasiswa', 'rabu', '722024', 'milu', 'tolak', 'milu', 'curang', 'tolak', 'dinasty', 'politik', 'diskualifikasi', 'paslon', '02']",X,2
"['3', 'jenis', 'gratis', 'paslon', 'baca', 'lebih', 'masing2', 'paslon']",X,0
"['optimisme', 'digauntidakan', 'paslon', '03', 'calon', 'pimpin', 'bawa', 'sejahtera', 'rakyat', 'pimpin', 'memperjuantidakan', 'tuan']",X,3
"['nasehat', 'bijak', 'mari', 'belssssajar', 'sama2', 'melek', 'politik', 'negeri', 'lgi', 'sapi', 'perah', 'suara', 'paslonorg2', 'rakus', 'kuasa', 'manusia', 'pnya', 'akal', 'milik', 'negeri', 'ayo', 'jugan', 'apatis']",X,0
"['real', 'tanda', 'ga', 'mendewa2kan', 'paslon', 'pilih']",X,0
"['pupuk', 'subsidi', 'jubir', 'amin', 'tekan', 'pihak', 'paslon', '01', 'tani']",X,2
"['beda', 'colok', 'paslon', '02', 'kosong', '03', 'colok', 'hadap', 'rakyat', 'jelata', 'ganjar', 'rakyat', 'visi', 'misi', 'bobot', '03', 'jantidaka', 'akal', 'sehat', 'pilih', 'presiden']",X,3
"['batidakin', 'survei', 'diramein', 'tim', 'doang', 'lintidakup', 'warkop', 'pinggir', 'hasil', 'survei', 'muak', '2014', '2019', '2024', 'ssssaja', 'kekekekekenapa', 'ga', 'batidakin', 'program', 'paslon', 'dukung', 'makan', 'siang']",X,2
"['pelatidakran', 'kode', 'etik', 'atur', 'paslon', 'malu', 'mundur', 'kite', 'olah', 'dikerjain', 'sengsaja', 'harus', 'akhir', 'kampanye', 'pelatidakran', 'untidakap', 'maju', 'mahasiswa', 'generasi', 'harap', 'bangsa']",X,0
"['muntidakin', 'muak', 'mahasiswa', 'sweeping', 'poster', 'salah', '1', 'paslon', 'tebar']",X,0
"['pilih', 'paslon', 'dukung', 'tukang', 'bohong']",X,2
"['ga', 'bayang', 'stress', 'prabowo', 'kalah', 'duit', 'habis', 'tenaga', 'kuras', 'hukum', 'mataberikut', 'lurah', 'bijak', 'bijak', 'potensi', 'rugi', 'negara', 'contoh', 'food', 'estate', 'ssssajalah', 'ngeri', 'ngeri', 'sedep', 'eeuy']",X,2
"['prabowo', 'masayaarakat', 'sumut', 'makan', 'siang', 'internet', 'gratis']",X,2
"['prabowo', 'nyapres', 'emang', 'tulus', 'negara', 'biar', 'bisnis', 'mandek']",X,2
"['pentidakuan', 'rawan', 'prabowo', 'dadak', 'dissssajak', 'makan', 'ganjar', 'bentang', 'baliho']",X,3
"['jelang', 'coblos', 'rawan', 'nyala', 'ribu', 'lilin', 'rumah', 'prabowo']",X,2
"['posting', 'sayang', 'doa', 'insayaaallah', 'president', '8', 'aamiin']",X,0
"['best', 'campaign', 'moment', 'sambut', 'dukung', 'prabowo', 'sikat', 'dissssajak', 'makan', 'siang', 'beda', 'jadi', 'tempo', 'top']",X,2
"['2019', 'jokowi', 'kampanye', 'pakai', 'isu', 'ham', 'diktator', 'janji', 'tuntas', 'ham', 'selesai', 'pilpres', 'jokowi', 'antidakat', 'prabowo', 'menhan', 'ham', 'tunggu', 'keluarga', 'korban', 'terbentidakalai', 'jokowi', 'penting', 'dukung', 'prabowo', 'presiden']",X,3
"['lupa', 'prabowo', 'sembako', 'tim', 'gencar', 'sembako', 'terima', 'sssssaja', 'pilih', 'amin']",X,3
"['sssssaja', 'libat', 'pecat', 'prabowo', 'militer', 'tetidak', 'lurus', 'putus', 'dukung', 'prabowo', 'bahas', 'tagar', 'anak', 'abah']",X,1
"['keledai', 'pilih', 'prabowo']",X,2
"['2014', '2019', 'milih', 'prabowo', 'ga', 'milih', 'jokowi', 'pilih', '2']",X,3
"['dengerin', 'nyata', 'prabowo']",X,2
"['gilir', 'prabowo', 'bully', 'stroke', 'pincang', 'riang', 'gembira', 'ga', 'pilih', 'amin', 'islam', 'ga', 'pilih', 'amin', 'dosa', 'tambah', 'iman', 'laku', 'adil']",X,3
"['arsiparsip', 'berita', 'prabowo', 'libat', 'jahat', 'hilang', 'paksa', 'aktivis', 'pro', 'demokrasi', '19971998', 'selentidakapnya', 'buku', 'kronik', 'culi', 'aktivis', 'keras', 'negara', '1998', 'karya', 'muhidin', 'dahlan', 'sejarah', 'mesti', 'dipelssssajari', 'pahit']",X,2
"['banget', 'nyulik', 'dibalikin', 'unsur', 'pidana', 'hilang', 'hukum', 'ala', 'prabowo', 'suka', 'trabas', 'hukum', 'prabowo', 'menang', 'koruptor', 'senang', 'korupsi', 'balikinbebas', 'rusakrusak']",X,3
"['bilang', 'mending', 'jahat', 'pendeta', 'jahat', 'contoh', 'prabowo', 'ga', 'ubah', 'jahat', 'jugan', 'heran', 'jahat', 'jahat', 'stigma']",X,2
"['pilih', 'prabowo', 'pilih', 'baik', 'sisa', 'buruk', 'pilih', 'kekekekekenapa', 'ngambil', 'sisa', 'buruk']",X,2
"['job', 'buzzer', 'karna', 'iseng', 'bilang', 'black', 'campaign', '01', 'gataunya', '03', 'kekekekekenapa', 'gue', 'tau', 'pas', 'pencet', 'hastag', 'tweet', 'ngejelkin', 'prabowo', 'tapi', 'tinggi', '03', 'gue', 'bingung', '01', 'beneran', '03', 'mengatasnamakan', '01']",X,3
"['kisah', 'prabowo', 'usung', 'jokowi', 'cagub', 'dki', '2012']",X,3
"['sindir', 'ahok', 'bilang', 'jokowi', 'prabowo', 'otak', 'periksa']",X,3
"['untung', 'jokowi', 'prabowo', 'untung', 'jar', 'hadir', 'suara', 'lolos', 'cap', 'politik', 'identitas', 'super', 'whwhwhwhw']",X,3
"['anies', 'dateng', 'cap', 'politik', 'identitas', 'jokowi', 'prabowo', 'hadir', 'orasi', 'lepas', 'politik', 'identitas', 'duaduanya', 'suara', 'situ', 'sopo', 'untung', 'ahok', 'whwhwhwhw']",X,3
"['anies', 'dateng', 'tetep', 'diuntuntidakan', 'olok', 'politik', 'identitas', 'sedantidakan', 'dateng', 'prabowo', 'jokowi', 'lepas', 'predikat', 'politik', 'identitas', 'diuntuntidakan', 'rugi', 'whwhwhwhw']",X,3
"['titidakl', 'bls', 'prabowo', 'sampah', 'pungut', 'sama', 'megawati']",X,2
"['cmn', 'kasih', 'tau', 'prabowo', 'usaha', 'susu', 'nusantara', 'gibran', 'usaha', 'makan', 'katering', 'make', 'sense', 'program', 'bkin']",X,3
"['ga', 'ngomong', 'dosa', 'prabowo', 'proker', 'gajelas', 'ga', 'bener', 'ssssaja', '2019', 'debat', 'ga', 'isi', '2019', 'jokowi', 'plonga', 'plongo', 'ssssaja', 'pas', 'debat', 'beneran', 'aneh', 'pilih', 'prabs', 'milih', 'gibran', 'anak', 'jkw', 'pilih']",X,3
"['block', 'munafik', 'jilat', 'mantidakana', 'indonesia', 'maju2', 'jssssajah', 'belanda', 'negara', 'munafik', 'jilat', 'sebagaimn', 'kekekekekenapa', 'ndukung', 'prabowo', 'sayaaratnya', 'bodoh']",X,2
"['jokowi', 'sssssaja', 'abai', 'hukum', 'ham', 'gagal', 'demokrasi', 'prabowo', 'gibran', 'dinasti', 'jokowi', 'double', 'combo', 'rusak', 'penetidakan', 'hukum', 'ham', 'demokrasi', 'pelatidakran', 'etika']",X,3
"['prabowo', 'ntidaku', 'ayah', 'mentidakui', 'culik', 'interview', 'petinggi', 'tni', 'mentidakui', 'sila', 'baca', 'putus', 'dewan', 'hormat', 'perwira', 'nomor', 'kep03viii1998dkp']",X,2
"['prabowo', 'titidakl', 'lantik', 'sssssaja', 'panik', 'panik', 'dewany', 'mash', 'posisi', 'juru', 'kunci', 'elektbilitas', '16']",X,2
"['fakta', 'prabowo', '4', 'putar']",X,2
"['rawan', 'prabowogibran', 'nyala', '1000', 'lilin', 'seru', 'milu', 'damai']",X,2
"['video', '1', 'saiful', 'mujani', 'blakan', 'kait', 'koalisi', 'prabowo', 'video', '2', 'alas', 'unpad', 'keluar', 'seru', 'jokowi', 'jaga', 'moral', 'etika', 'meme', '3', '4', 'pj', 'gubernur', 'dki', 'bagi', 'bansos', 'totebag', 'warna', 'ciri', 'khas', '02']",X,3
"['prabowogibran', 'kalah', 'pelssssajaran', 'jokowi', 'tindak', 'sewssssajarnya', 'presiden', 'moral', 'presiden', 'nepotisme']",X,3
"['menit', '32', 'anak', 'peluk', 'ayah', 'beliau', 'cinta', 'cinta', 'allah', 'hendak']",X,0
"['gugat', 'kpu', 'ptun', 'tapidi', 'calon', 'prabowogibran', 'sah', 'batal']",X,2
